wavelength,k_ext,Av,Ak
0.1781456,34154.15821,2.357685458,12.97808835
0.1783221,34146.79106,2.357176899,12.97528894
0.1784988,34155.25512,2.357761179,12.97850517
0.1786757,34157.03788,2.357884244,12.97918259
0.1788528,34174.68673,2.359102557,12.9858889
0.17903,34167.92154,2.358635551,12.98331822
0.1792074,34430.15029,2.376737385,13.08296137
0.179385,34179.53241,2.359437057,12.98773018
0.1795628,34190.79123,2.360214262,12.99200838
0.1797407,34192.15301,2.360308266,12.99252583
0.1799188,34200.48045,2.360883115,12.99569014
0.1800971,34205.49538,2.361229299,12.99759574
0.1802756,34213.07488,2.361752517,13.00047584
0.1804542,34220.85444,2.362289546,13.00343196
0.180633,34228.85315,2.362841702,13.00647135
0.180812,34237.07935,2.363409562,13.00959719
0.1809912,34245.54586,2.363994012,13.01281435
0.1811706,34254.25009,2.364594871,13.01612183
0.1813501,34263.1994,2.365212648,13.01952244
0.1815298,34272.39784,2.365847623,13.02301771
0.1817097,34281.84585,2.366499825,13.02660782
0.1818897,34291.54432,2.367169317,13.0302931
0.18207,34301.26898,2.367840618,13.03398833
0.1822504,34310.96014,2.368509606,13.03767083
0.182431,34321.42778,2.369232194,13.04164838
0.1826118,34331.64158,2.369937259,13.04552948
0.1827927,34342.0939,2.37065879,13.04950121
0.1829739,34352.78559,2.371396845,13.0535639
0.1831552,34363.69517,2.372149941,13.05770938
0.1833367,34375.00324,2.372930545,13.06200628
0.1835184,34386.40946,2.373717925,13.06634048
0.1837002,34398.03533,2.374520466,13.07075815
0.1838822,34409.92801,2.375341427,13.0752772
0.1840645,34421.96318,2.376172223,13.07985039
0.1842469,34433.49601,2.376968342,13.08423269
0.1844294,34444.90877,2.377756173,13.08856938
0.1846122,34456.47107,2.378554327,13.09296289
0.1847951,34468.18947,2.379363256,13.09741571
0.1849783,34480.06105,2.380182759,13.10192674
0.1851616,34492.07932,2.381012389,13.10649351
0.185345,34504.1791,2.381847645,13.11109125
0.1855287,34516.47169,2.382696211,13.11576226
0.1857126,34528.89588,2.383553862,13.12048327
0.1858966,34541.43528,2.384419465,13.12524806
0.1860808,34554.14154,2.385296588,13.13007626
0.1862652,34565.91753,2.386109493,13.13455097
0.1864498,34575.86574,2.386796224,13.13833114
0.1866345,34585.95834,2.387492924,13.14216619
0.1868195,34596.10191,2.388193141,13.1460206
0.1870046,34606.36283,2.38890146,13.1499196
0.1871899,34616.74013,2.389617812,13.15386282
0.1873754,34627.25978,2.390343991,13.15786014
0.1875611,34637.91758,2.391079706,13.16190995
0.1877469,34648.75764,2.391828003,13.16602902
0.187933,34659.81094,2.39259102,13.17022911
0.1881192,34671.07449,2.393368551,13.1745091
0.1883056,34682.66441,2.394168611,13.1789131
0.1884922,34694.82906,2.395008345,13.18353549
0.188679,34707.63568,2.395892396,13.18840182
0.188866,34720.84963,2.396804563,13.19342293
0.1890531,34734.59537,2.397753442,13.19864612
0.1892405,34748.88984,2.398740199,13.20407781
0.189428,34763.7876,2.399768602,13.20973874
0.1896157,34779.35808,2.400843443,13.2156553
0.1898036,34795.63512,2.401967058,13.22184034
0.1899917,34812.70634,2.403145497,13.22832716
0.19018,34831.4354,2.404438377,13.23544393
0.1903684,34850.93373,2.405784361,13.24285302
0.1905571,34869.60826,2.407073476,13.24994907
0.1907459,34885.30112,2.408156766,13.25591213
0.1909349,34901.8174,2.409296896,13.26218808
0.1911241,34919.11462,2.410490935,13.26876077
0.1913135,34937.20875,2.411739985,13.27563628
0.1915031,34956.08609,2.413043101,13.2828094
0.1916929,34975.72766,2.414398973,13.29027292
0.1918828,34996.08777,2.415804445,13.29800946
0.192073,35017.12569,2.417256708,13.30600357
0.1922633,35038.79208,2.418752354,13.31423649
0.1924538,35061.02505,2.420287111,13.32268469
0.1926445,35083.75521,2.42185619,13.33132183
0.1928354,35106.94015,2.423456663,13.34013177
0.1930265,35130.61523,2.42509097,13.34912796
0.1932178,35154.53498,2.426742167,13.35821712
0.1934093,35178.59378,2.428402963,13.36735912
0.1936009,35202.68356,2.430065897,13.37651289
0.1937928,35226.70129,2.431723858,13.38563928
0.1939848,35250.54502,2.433369808,13.39469956
0.194177,35274.08942,2.434995094,13.40364609
0.1943694,35297.23187,2.436592633,13.41243989
0.194562,35319.86825,2.438155238,13.42104138
0.1947548,35341.88758,2.439675248,13.42940841
0.1949478,35363.19305,2.44114598,13.43750418
0.195141,35382.60761,2.44248618,13.44488144
0.1953344,35400.70537,2.443735481,13.45175832
0.195528,35417.8196,2.444916889,13.45826149
0.1957217,35433.87268,2.446025044,13.46436143
0.1959157,35448.80819,2.447056053,13.4700367
0.1961098,35462.57299,2.448006247,13.47526713
0.1963041,35475.12627,2.448872809,13.4800372
0.1964987,35486.44101,2.449653873,13.48433663
0.1966934,35496.49115,2.450347641,13.48815554
0.1968883,35505.27292,2.450953853,13.49149249
0.1970834,35512.77677,2.451471849,13.49434384
0.1972787,35517.68386,2.451810589,13.49620847
0.1974742,35519.35495,2.451925945,13.49684346
0.1976699,35519.773,2.451954803,13.49700231
0.1978657,35518.98198,2.451900199,13.49670173
0.1980618,35517.02264,2.451764944,13.49595721
0.1982581,35513.9652,2.451553887,13.49479543
0.1984545,35509.88381,2.451272146,13.49324456
0.1986512,35504.86924,2.450925987,13.4913391
0.198848,35499.02867,2.450522808,13.48911976
0.1990451,35492.49705,2.450071926,13.48663784
0.1992423,35485.41849,2.449583288,13.48394809
0.1994398,35477.96886,2.449069034,13.48111734
0.1996374,35469.5643,2.448488862,13.47792373
0.1998352,35460.81877,2.447885152,13.47460055
0.2000333,35452.43407,2.44730635,13.47141449
0.2002315,35445.60072,2.446834639,13.46881791
0.2004299,35439.36528,2.446404202,13.46644853
0.2006285,35433.8931,2.446026454,13.46436918
0.2008273,35429.33753,2.445711979,13.46263813
0.2010263,35425.83774,2.445470387,13.46130826
0.2012255,35423.51103,2.445309772,13.46042415
0.2014249,35422.4443,2.445236135,13.46001881
0.2016245,35422.70404,2.445254066,13.46011751
0.2018243,35423.93214,2.445338842,13.46058417
0.2020243,35423.72082,2.445324254,13.46050387
0.2022245,35424.81348,2.445399681,13.46091906
0.2024249,35427.14869,2.445560882,13.46180641
0.2026255,35430.61955,2.445800479,13.46312529
0.2028263,35435.10245,2.446109936,13.46482872
0.2030273,35440.43437,2.446478002,13.46685477
0.2032285,35446.44068,2.446892622,13.46913708
0.2034299,35452.92369,2.447340149,13.47160054
0.2036314,35459.68394,2.447806813,13.47416933
0.2038332,35466.51952,2.448278679,13.47676676
0.2040352,35473.24488,2.448742935,13.47932229
0.2042374,35479.68973,2.449187827,13.48177125
0.2044398,35485.7331,2.449605005,13.48406764
0.2046424,35491.20247,2.44998256,13.48614592
0.2048452,35496.01088,2.450314488,13.48797305
0.2050482,35500.09905,2.450596697,13.48952649
0.2052513,35503.44666,2.450827785,13.49079854
0.2054547,35506.06974,2.451008858,13.49179527
0.2056583,35508.02006,2.45114349,13.49253636
0.2058621,35509.37027,2.451236696,13.49304942
0.2060661,35510.23179,2.451296167,13.49337679
0.2062703,35510.71878,2.451329785,13.49356184
0.2064747,35510.96208,2.451346579,13.49365429
0.2066793,35509.14127,2.451220888,13.49296241
0.2068841,35507.0471,2.451076326,13.49216665
0.2070891,35505.08242,2.450940702,13.4914201
0.2072944,35503.34075,2.450820474,13.49075829
0.2074998,35501.9261,2.450722819,13.49022074
0.2077054,35500.9138,2.45065294,13.48983609
0.2079112,35500.3752,2.45061576,13.48963143
0.2081172,35500.3759,2.450615808,13.48963169
0.2083235,35500.97345,2.450657057,13.48985875
0.2085299,35502.21827,2.450742988,13.49033177
0.2087365,35504.16166,2.450877142,13.49107023
0.2089434,35506.71541,2.451053429,13.49204061
0.2091504,35509.56218,2.451249943,13.49312234
0.2093577,35513.18446,2.451499992,13.49449876
0.2095652,35517.59676,2.451804576,13.49617537
0.2097728,35522.80523,2.45216412,13.49815451
0.2099807,35528.81781,2.452579173,13.50043921
0.2101888,35536.63353,2.453118698,13.50340907
0.2103971,35545.29834,2.453716836,13.50670157
0.2106055,35554.68394,2.45436473,13.51026797
0.2108142,35564.77015,2.455060988,13.51410058
0.2110231,35575.51991,2.455803052,13.51818533
0.2112323,35586.89194,2.456588071,13.52250654
0.2114416,35597.36155,2.457310795,13.52648484
0.2116511,35607.62325,2.458019168,13.53038414
0.2118608,35618.30494,2.458756532,13.53444303
0.2120708,35629.33984,2.459518279,13.53863613
0.2122809,35640.64752,2.460298856,13.54293289
0.2124913,35652.16214,2.461093719,13.54730828
0.2127018,35663.829,2.46189909,13.55174152
0.2129126,35675.58842,2.462710851,13.55620993
0.2131236,35687.41464,2.463527224,13.56070372
0.2133348,35699.27515,2.464345963,13.56521054
0.2135462,35711.14746,2.465165517,13.56972185
0.2137578,35723.00487,2.465984042,13.5742275
0.2139696,35733.5376,2.466711124,13.57822978
0.2141817,35743.55302,2.467402495,13.5820355
0.2143939,35753.32418,2.468077005,13.5857484
0.2146064,35762.76346,2.468728605,13.58933519
0.214819,35771.75694,2.469349431,13.59275258
0.2150319,35780.20843,2.469932844,13.59596403
0.215245,35788.0105,2.470471426,13.5989287
0.2154583,35795.08486,2.470959774,13.60161686
0.2156718,35801.36834,2.471393527,13.60400449
0.2158855,35806.84542,2.471771614,13.6060857
0.2160994,35811.5341,2.472095276,13.60786733
0.2163136,35815.2314,2.472350503,13.60927225
0.2165279,35814.35572,2.472290055,13.6089395
0.2167425,35812.97225,2.472194553,13.6084138
0.2169573,35811.21861,2.472073498,13.60774745
0.2171722,35809.24978,2.471937588,13.60699932
0.2173875,35807.20142,2.471796189,13.60622097
0.2176029,35805.35867,2.471668983,13.60552076
0.2178185,35803.85903,2.471565461,13.60495091
0.2180343,35802.41323,2.471465657,13.60440153
0.2182504,35800.99773,2.471367943,13.60386366
0.2184667,35799.57092,2.47126945,13.60332149
0.2186832,35798.07902,2.471166463,13.60275459
0.2188999,35794.50714,2.470919894,13.60139733
0.2191168,35788.45488,2.470502102,13.59909756
0.2193339,35782.15953,2.470067529,13.59670541
0.2195513,35775.60875,2.469615325,13.59421621
0.2197688,35768.77278,2.469143432,13.59161864
0.2199866,35761.61712,2.468649472,13.58889959
0.2202046,35754.12304,2.468132151,13.58605195
0.2204228,35746.26546,2.467589737,13.58306618
0.2206412,35738.04441,2.467022231,13.5799423
0.2208599,35729.471,2.466430403,13.57668453
0.2210787,35720.59642,2.465817785,13.57331232
0.2212978,35711.49064,2.465189206,13.56985225
0.2215171,35698.89425,2.464319669,13.56506581
0.2217366,35686.31011,2.463450976,13.56028401
0.2219563,35673.7908,2.46258676,13.55552686
0.2221763,35661.37572,2.461729738,13.5508093
0.2223964,35649.09616,2.460882072,13.54614325
0.2226168,35636.92567,2.460041934,13.54151864
0.2228374,35624.82514,2.459206626,13.53692061
0.2230582,35612.70153,2.458369725,13.53231381
0.2232793,35600.43927,2.457523253,13.52765433
0.2235005,35587.90132,2.456657749,13.52289009
0.223722,35574.92554,2.455762022,13.51795948
0.2239437,35561.39852,2.454828242,13.51281941
0.2241656,35547.31964,2.453856368,13.50746964
0.2243878,35532.26505,2.452817138,13.50174911
0.2246101,35516.06362,2.451698742,13.4955928
0.2248327,35498.55935,2.45049041,13.48894143
0.2250555,35479.61467,2.449182646,13.48174272
0.2252785,35459.11115,2.447767274,13.47395168
0.2255017,35437.13028,2.446249919,13.46559927
0.2257252,35413.80678,2.444639881,13.45673667
0.2259489,35388.77191,2.442911706,13.44722378
0.2261728,35361.99801,2.441063485,13.43705009
0.2263969,35333.47282,2.439094371,13.42621092
0.2266212,35302.9036,2.436984157,13.41459506
0.2268458,35270.33068,2.434735626,13.40221782
0.2270706,35236.00823,2.432366323,13.38917579
0.2272956,35199.95084,2.429877256,13.37547449
0.2275208,35162.17462,2.427269537,13.36112007
0.2277463,35122.68814,2.424543757,13.34611578
0.227972,35081.49903,2.421700444,13.33046451
0.2281979,35038.60808,2.418739652,13.31416657
0.228424,34994.015,2.415661361,13.29722184
0.2286504,34947.70969,2.412464873,13.27962649
0.228877,34899.68935,2.409149995,13.26137945
0.2291038,34849.89225,2.405712466,13.24245727
0.2293308,34795.04891,2.401926592,13.22161759
0.229558,34738.50119,2.398023063,13.20013027
0.2297855,34680.29612,2.394005126,13.17801318
0.2300132,34620.65526,2.389888076,13.15535052
0.2302411,34560.42224,2.385730148,13.13246283
0.2304693,34499.01154,2.381490925,13.10912765
0.2306977,34436.66273,2.377186943,13.085436
0.2309263,34373.65644,2.372837575,13.06149452
0.2311551,34310.29259,2.368463524,13.03741717
0.2313842,34246.89704,2.364087285,13.01332777
0.2316135,34183.77948,2.359730235,12.98934401
0.231843,34118.64724,2.355234111,12.96459469
0.2320727,34052.81694,2.3506898,12.93958013
0.2323027,33988.10308,2.346222556,12.9149898
0.2325329,33924.70446,2.341846105,12.89089923
0.2327633,33862.79394,2.337572378,12.86737412
0.232994,33802.50581,2.333410647,12.8444655
0.2332249,33743.93955,2.329367777,12.82221117
0.233456,33687.16884,2.325448855,12.80063912
0.2336873,33632.21846,2.321655592,12.77975876
0.2339189,33579.0973,2.317988601,12.75957349
0.2341507,33528.13955,2.314470952,12.74021028
0.2343827,33478.87733,2.311070346,12.72149134
0.234615,33426.20272,2.307434181,12.70147575
0.2348475,33374.55565,2.303868948,12.68185061
0.2350802,33324.13455,2.300388344,12.66269131
0.2353131,33274.71296,2.296976737,12.64391182
0.2355463,33226.02357,2.293615674,12.62541056
0.2357797,33177.77132,2.290284788,12.60707539
0.2360134,33129.65348,2.286963179,12.58879131
0.2362472,33081.36488,2.283629783,12.57044233
0.2364813,33032.58313,2.280262345,12.55190597
0.2367157,32983.04064,2.276842392,12.53308054
0.2369503,32932.55214,2.273357136,12.51389564
0.2371851,32879.38466,2.269686948,12.49369276
0.2374201,32822.2914,2.26574576,12.47199814
0.2376554,32764.01246,2.261722723,12.44985298
0.2378909,32704.54215,2.257617447,12.42725512
0.2381266,32643.92261,2.253432837,12.40422057
0.2383626,32582.21621,2.249173201,12.38077303
0.2385988,32520.14892,2.244888652,12.35718835
0.2388352,32457.47883,2.240562492,12.33337462
0.2390719,32394.06125,2.236184733,12.30927685
0.2393088,32329.9997,2.231762519,12.28493438
0.2395459,32265.40054,2.227303194,12.26038764
0.2397833,32200.369,2.222814021,12.23567659
0.2400209,32132.80117,2.218149766,12.21000178
0.2402588,32063.15943,2.213342348,12.18353893
0.2404968,31993.45979,2.208530933,12.15705406
0.2407352,31923.77686,2.203720672,12.13057555
0.2409737,31854.17873,2.198916264,12.10412927
0.2412125,31784.72612,2.194121902,12.07773827
0.2414515,31715.47131,2.189341194,12.05142245
0.2416908,31646.46466,2.184577616,12.02520091
0.2419303,31577.75863,2.179834791,11.99909361
0.24217,31509.41079,2.175116692,11.97312241
0.24241,31441.48694,2.170427861,11.94731233
0.2426502,31374.07294,2.165774225,11.92169598
0.2428907,31306.19999,2.161088908,11.89590524
0.2431314,31238.79592,2.156435958,11.87029266
0.2433723,31172.24849,2.151842142,11.8450056
0.2436135,31106.64722,2.147313641,11.82007806
0.2438549,31042.08228,2.142856677,11.79554431
0.2440965,30978.62266,2.138476015,11.77143057
0.2443384,30916.32636,2.134175658,11.74775887
0.2445805,30855.23082,2.12995819,11.72454344
0.2448229,30795.35764,2.125825103,11.7017925
0.2450655,30736.71404,2.121776894,11.67950877
0.2453083,30679.28356,2.117812428,11.65768602
0.2455514,30622.82898,2.113915328,11.63623409
0.2457947,30566.74677,2.110043934,11.61492366
0.2460383,30511.79632,2.106250667,11.59404328
0.2462821,30457.91442,2.102531161,11.57356893
0.2465262,30405.02704,2.098880308,11.55347249
0.2467705,30353.05335,2.095292528,11.53372324
0.247015,30301.91048,2.0917621,11.51428968
0.2472598,30251.51157,2.088283028,11.49513882
0.2475048,30201.77035,2.084849356,11.47623787
0.24775,30152.611,2.081455852,11.45755803
0.2479956,30103.96389,2.078097708,11.43907283
0.2482413,30055.78071,2.074771589,11.42076391
0.2484873,30008.46215,2.071505156,11.40278354
0.2487335,29961.69449,2.068276752,11.3850125
0.24898,29915.33649,2.065076626,11.36739713
0.2492267,29869.38773,2.061904752,11.34993727
0.2494737,29823.85007,2.058761255,11.33263361
0.2497209,29778.71962,2.055645868,11.31548469
0.2499684,29733.97657,2.052557225,11.29848298
0.2502161,29689.77786,2.049506156,11.2816881
0.250464,29645.93968,2.046479976,11.26503022
0.2507122,29602.35666,2.04347141,11.2484693
0.2509607,29558.95993,2.040475703,11.23197917
0.2512093,29515.65881,2.037486597,11.21552537
0.2514583,29472.06002,2.034476942,11.19895846
0.2517075,29428.4246,2.031464758,11.18237762
0.2519569,29384.68375,2.028445296,11.16575673
0.2522066,29340.78154,2.025414696,11.14907452
0.2524565,29296.68375,2.022370595,11.132318
0.2527066,29252.37915,2.019312217,11.11548289
0.2529571,29207.8819,2.016240541,11.09857457
0.2532077,29163.23506,2.013158538,11.08160942
0.2534586,29118.49921,2.010070391,11.06461044
0.2537098,29073.75697,2.006981803,11.04760903
0.2539612,29029.09926,2.00389905,11.03063974
0.2542129,28984.61379,2.000828187,11.01373591
0.2544648,28940.38317,1.997774916,10.99692891
0.2547169,28896.47381,1.994743822,10.98024398
0.2549694,28852.93114,1.991738041,10.9636984
0.255222,28809.776,1.988759012,10.94730006
0.2554749,28766.99928,1.985806105,10.93104553
0.2557281,28724.57852,1.98287777,10.91492625
0.2559815,28682.46575,1.979970696,10.898924
0.2562352,28640.60426,1.977080968,10.88301724
0.2564891,28598.92167,1.97420359,10.86717846
0.2567432,28557.34688,1.971333653,10.85138063
0.2569976,28515.79877,1.968465558,10.83559295
0.2572523,28473.1474,1.965521304,10.81938604
0.2575072,28430.38128,1.962569128,10.80313553
0.2577624,28387.45149,1.959605655,10.78682283
0.2580178,28344.25896,1.956624045,10.77041029
0.2582735,28300.77149,1.953622074,10.75388568
0.2585295,28257.33243,1.950623446,10.73737946
0.2587856,28213.64982,1.947608004,10.7207807
0.2590421,28169.6869,1.944573213,10.70407542
0.2592988,28125.46751,1.941520717,10.68727269
0.2595557,28081.026,1.938452889,10.67038556
0.2598129,28036.41648,1.935373462,10.65343458
0.2600704,27991.71781,1.932287882,10.63644973
